sku,price,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
85392-6302,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-352
85392-6312,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-353
85392-6330,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-354
85392-6331,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-355
85392-6354,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-356
85392-6366,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-357
85392-6371,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-358
85392-6373,259.9,Pullover mit U-Boot-Ausschnitt,Feinstrick,,,U-Boot-Ausschnitt mit Rollkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,figurbetont gestrickter Pullover,körpernahe Passform,,,,,,,,,,,,45,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-u-boot-ausschnitt-w161-chde-359
85404-6311,399.9,Fledermaus-Pullover aus Kaschmir,Feinstrick,,,V-Ausschnitt mit Rippkante,Fledermausärmel mit Rippbündchen,Rippstrickbündchen,,oversized gestrickter Pullover,"weite, lässige Passform",,,,,,,Knopfleiste im Rückenteil,,,,,,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,fledermaus-pullover-kaschmir-w161-chde-360
85404-6366,399.9,Fledermaus-Pullover aus Kaschmir,Feinstrick,,,V-Ausschnitt mit Rippkante,Fledermausärmel mit Rippbündchen,Rippstrickbündchen,,oversized gestrickter Pullover,"weite, lässige Passform",,,,,,,Knopfleiste im Rückenteil,,,,,,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,fledermaus-pullover-kaschmir-w161-chde-361
85404-6371,399.9,Fledermaus-Pullover aus Kaschmir,Feinstrick,,,V-Ausschnitt mit Rippkante,Fledermausärmel mit Rippbündchen,Rippstrickbündchen,,oversized gestrickter Pullover,"weite, lässige Passform",,,,,,,Knopfleiste im Rückenteil,,,,,,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,fledermaus-pullover-kaschmir-w161-chde-362
85466-6302,699.9,Grobstrick-Cardigan,gerippter Grobstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Raglanärmel mit Rippstruktur,Rippstrickbündchen,durchgängige Knopfleiste,gerade gestrickter Cardigan,körpernahe Passform,aufgesetzte Taschen,,,,,,,,,,,48,70,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,grobstrick-cardigan-w161-chde-363
85500-6305,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-364
85500-6321,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-365
85500-6325,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-366
85500-6330,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-367
85500-6337,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-368
85500-6353,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-369
85500-6357,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-370
85500-6370,289.9,Basic Kaschmir-Strickjacke,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,figurbetont gestrickter Cardigan,körpernahe Passform,,,,,,,,,,,,56,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,basic-kaschmir-strickjacke-w161-chde-371
86499-6311,279.9,Lässiger Pullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,aufgeschlagene Raglanärmel,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,geschlitzter Saum,,,,Longstyle,,,,,50,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,laessiger-pullover-a-linie-w161-chde-372
86499-6325,279.9,Lässiger Pullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,aufgeschlagene Raglanärmel,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,geschlitzter Saum,,,,Longstyle,,,,,50,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,laessiger-pullover-a-linie-w161-chde-373
86499-6331,279.9,Lässiger Pullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,aufgeschlagene Raglanärmel,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,geschlitzter Saum,,,,Longstyle,,,,,50,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,laessiger-pullover-a-linie-w161-chde-374
86499-6366,279.9,Lässiger Pullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,aufgeschlagene Raglanärmel,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,geschlitzter Saum,,,,Longstyle,,,,,50,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,laessiger-pullover-a-linie-w161-chde-375
86499-6371,279.9,Lässiger Pullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,aufgeschlagene Raglanärmel,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,geschlitzter Saum,,,,Longstyle,,,,,50,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,laessiger-pullover-a-linie-w161-chde-376
86504-6331,299.9,Kurzer und weiter Pullover,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippstruktur,Rippstrickbündchen,,oversized gestrickter Pullover,"weite, lässige Passform",,,hohe Seitenschlitze,überschnittene Schultern,,,zipfeliger Saum,,,,,66,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,kurzer-und-weiter-pullover-w161-chde-377
86504-6337,299.9,Kurzer und weiter Pullover,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippstruktur,Rippstrickbündchen,,oversized gestrickter Pullover,"weite, lässige Passform",,,hohe Seitenschlitze,überschnittene Schultern,,,zipfeliger Saum,,,,,66,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,kurzer-und-weiter-pullover-w161-chde-378
86504-6359,299.9,Kurzer und weiter Pullover,Feinstrick,,,Rundhalsausschnitt mit Rippkante,lange Ärmel mit Rippstruktur,Rippstrickbündchen,,oversized gestrickter Pullover,"weite, lässige Passform",,,hohe Seitenschlitze,überschnittene Schultern,,,zipfeliger Saum,,,,,66,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,kurzer-und-weiter-pullover-w161-chde-379
86505-6305,279.9,Strickjacke mit Knopfverschluss,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Raglanärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,gerade gestrickter Cardigan,"weite, lässige Passform",Eingrifftaschen,,hohe Seitenschlitze,,,,,,,,,52,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,strickjacke-knopfverschluss-w161-chde-380
86505-6321,279.9,Strickjacke mit Knopfverschluss,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Raglanärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,gerade gestrickter Cardigan,"weite, lässige Passform",Eingrifftaschen,,hohe Seitenschlitze,,,,,,,,,52,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,strickjacke-knopfverschluss-w161-chde-381
86505-6330,279.9,Strickjacke mit Knopfverschluss,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Raglanärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,gerade gestrickter Cardigan,"weite, lässige Passform",Eingrifftaschen,,hohe Seitenschlitze,,,,,,,,,52,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,strickjacke-knopfverschluss-w161-chde-382
86505-6354,279.9,Strickjacke mit Knopfverschluss,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Raglanärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,gerade gestrickter Cardigan,"weite, lässige Passform",Eingrifftaschen,,hohe Seitenschlitze,,,,,,,,,52,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,strickjacke-knopfverschluss-w161-chde-383
86505-6370,279.9,Strickjacke mit Knopfverschluss,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Raglanärmel mit Rippbündchen,Rippstrickbündchen,durchgängige Knopfleiste,gerade gestrickter Cardigan,"weite, lässige Passform",Eingrifftaschen,,hohe Seitenschlitze,,,,,,,,,52,60,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,strickjacke-knopfverschluss-w161-chde-384
86510-6318,249.9,Pullover mit tiefem V-Ausschnitt,Feinstrick,,,"tiefer V-Ausschnitt, breiter, überkreuzter Kragen",lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,Seitenschlitze,überschnittene Schultern,,,,,,,,62,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,pullover-tiefem-v-ausschnitt-w161-chde-385
86510-6332,249.9,Pullover mit tiefem V-Ausschnitt,Feinstrick,,,"tiefer V-Ausschnitt, breiter, überkreuzter Kragen",lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,Seitenschlitze,überschnittene Schultern,,,,,,,,62,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,pullover-tiefem-v-ausschnitt-w161-chde-386
86510-6357,249.9,Pullover mit tiefem V-Ausschnitt,Feinstrick,,,"tiefer V-Ausschnitt, breiter, überkreuzter Kragen",lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,Seitenschlitze,überschnittene Schultern,,,,,,,,62,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,80% Wolle / 20% Kaschmir,pullover-tiefem-v-ausschnitt-w161-chde-387
86512-6309,269.9,Asymmetrischer Rollkragen-Pullover,fein gestrickt,,,oversized gerippter Rollkragen,lange Ärmel mit Rippstruktur,Rippstrickbündchen,"gekreuzte Frontteile, auf der Schulter fixiert",oversized gestrickter Pullover,"weite, lässige Passform",,,,überschnittene Schultern,,,asymmetrischer Fall,,,,,88,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,asymmetrischer-rollkragen-pullover-w161-chde-388
86512-6333,269.9,Asymmetrischer Rollkragen-Pullover,fein gestrickt,,,oversized gerippter Rollkragen,lange Ärmel mit Rippstruktur,Rippstrickbündchen,"gekreuzte Frontteile, auf der Schulter fixiert",oversized gestrickter Pullover,"weite, lässige Passform",,,,überschnittene Schultern,,,asymmetrischer Fall,,,,,88,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,asymmetrischer-rollkragen-pullover-w161-chde-389
86512-6359,269.9,Asymmetrischer Rollkragen-Pullover,fein gestrickt,,,oversized gerippter Rollkragen,lange Ärmel mit Rippstruktur,Rippstrickbündchen,"gekreuzte Frontteile, auf der Schulter fixiert",oversized gestrickter Pullover,"weite, lässige Passform",,,,überschnittene Schultern,,,asymmetrischer Fall,,,,,88,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,asymmetrischer-rollkragen-pullover-w161-chde-390
86512-6364,269.9,Asymmetrischer Rollkragen-Pullover,fein gestrickt,,,oversized gerippter Rollkragen,lange Ärmel mit Rippstruktur,Rippstrickbündchen,"gekreuzte Frontteile, auf der Schulter fixiert",oversized gestrickter Pullover,"weite, lässige Passform",,,,überschnittene Schultern,,,asymmetrischer Fall,,,,,88,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,asymmetrischer-rollkragen-pullover-w161-chde-391
86513-6309,279.9,Langer Cardigan,Feinstrick,,,breiter Schalkragen,lange Ärmel mit Rippbündchen,breite Bündchen,offene Front,gerade gestrickter Cardigan,lässige Passform,aufgesetzte Eingrifftaschen,,hohe Seitenschlitze,,,,Longstyle,,,,,48,74,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,langer-cardigan-w161-chde-392
86513-6333,279.9,Langer Cardigan,Feinstrick,,,breiter Schalkragen,lange Ärmel mit Rippbündchen,breite Bündchen,offene Front,gerade gestrickter Cardigan,lässige Passform,aufgesetzte Eingrifftaschen,,hohe Seitenschlitze,,,,Longstyle,,,,,48,74,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,langer-cardigan-w161-chde-393
86513-6359,279.9,Langer Cardigan,Feinstrick,,,breiter Schalkragen,lange Ärmel mit Rippbündchen,breite Bündchen,offene Front,gerade gestrickter Cardigan,lässige Passform,aufgesetzte Eingrifftaschen,,hohe Seitenschlitze,,,,Longstyle,,,,,48,74,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,langer-cardigan-w161-chde-394
86513-6364,279.9,Langer Cardigan,Feinstrick,,,breiter Schalkragen,lange Ärmel mit Rippbündchen,breite Bündchen,offene Front,gerade gestrickter Cardigan,lässige Passform,aufgesetzte Eingrifftaschen,,hohe Seitenschlitze,,,,Longstyle,,,,,48,74,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,langer-cardigan-w161-chde-395
86514-6309,249.9,Pullover mit Seitenschlitzen,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,breite Bündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,,abfallende Schulterpartie,,,hohe Seitenschlitze,,,,,54,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,pullover-seitenschlitzen-w161-chde-396
86514-6325,249.9,Pullover mit Seitenschlitzen,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,breite Bündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,,abfallende Schulterpartie,,,hohe Seitenschlitze,,,,,54,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,pullover-seitenschlitzen-w161-chde-397
86514-6332,249.9,Pullover mit Seitenschlitzen,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,breite Bündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,,abfallende Schulterpartie,,,hohe Seitenschlitze,,,,,54,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,pullover-seitenschlitzen-w161-chde-398
86514-6359,249.9,Pullover mit Seitenschlitzen,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,breite Bündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,,abfallende Schulterpartie,,,hohe Seitenschlitze,,,,,54,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,pullover-seitenschlitzen-w161-chde-399
86516-6309,249.9,Longpullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,,,,,abgerundeter Saum,,,,,50,82,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,longpullover-a-linie-w161-chde-400
86516-6333,249.9,Longpullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,,,,,abgerundeter Saum,,,,,50,82,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,longpullover-a-linie-w161-chde-401
86516-6359,249.9,Longpullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,,,,,abgerundeter Saum,,,,,50,82,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,longpullover-a-linie-w161-chde-402
86516-6364,249.9,Longpullover in A-Linie,Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,in A-Linie gestrickter Pullover,"weite, lässige Passform",,,,,,,abgerundeter Saum,,,,,50,82,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,longpullover-a-linie-w161-chde-403
86521-6325,249.9,Pullover mit Rollkragen,horizontale Rippstruktur,,,gerippter Oversize-Rollkragen,"lange, strukturierte Ärmel mit Rippbündchen",Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,Seitenschlitze,überschnittene Schultern,,,,,,,,56,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,pullover-rollkragen-w161-chde-404
86521-6359,249.9,Pullover mit Rollkragen,horizontale Rippstruktur,,,gerippter Oversize-Rollkragen,"lange, strukturierte Ärmel mit Rippbündchen",Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,Seitenschlitze,überschnittene Schultern,,,,,,,,56,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Merino Wolle,pullover-rollkragen-w161-chde-405
