sku,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
70006-0331-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-724
70006-0337-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-725
70006-0354-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-726
70006-0357-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-727
70006-0359-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-728
70006-0366-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-729
70006-0373-0,Écharpe en grosse maille en cachemire ,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-grosse-maille-en-cachemire-w161-fr-730
70008-0305-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-731
70008-0311-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-732
70008-0325-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-733
70008-0332-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-734
70008-0354-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-735
70008-0359-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-736
70008-0366-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-737
70008-0370-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-738
70008-0371-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-739
70008-0373-0,Écharpe en maille fine en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-maille-fine-en-cachemire-w161-fr-740
70009-0305-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-741
70009-0312-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-742
70009-0330-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-743
70009-0357-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-744
70009-0359-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-745
70009-0371-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-746
70009-0373-0,Écharpe en cachemire à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-franges-w161-fr-747
72154-6331-0,Poncho imprimé,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-imprime-w161-fr-748
72199-6307-0,Châle bicolore,,,,,,,,,,,,,,,,,,,,,,,,,,chale-bicolore-w161-fr-749
72199-6325-0,Châle bicolore,,,,,,,,,,,,,,,,,,,,,,,,,,chale-bicolore-w161-fr-750
72200-6313-0,Gants en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gants-en-cachemire-w161-fr-751
72200-6325-0,Gants en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gants-en-cachemire-w161-fr-752
72200-6332-0,Gants en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gants-en-cachemire-w161-fr-753
72200-6359-0,Gants en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gants-en-cachemire-w161-fr-754
72201-6307-XXS,Cape en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-cachemire-w161-fr-2904
72201-6321-M,Cape en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-cachemire-w161-fr-755
72201-6325-XXS,Cape en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-cachemire-w161-fr-2905
72201-6373-M,Cape en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-cachemire-w161-fr-756
72202-6307-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-757
72202-6312-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-758
72202-6318-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-759
72202-6325-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-760
72202-6330-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-761
72202-6332-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-762
72202-6337-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-763
72202-6357-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-764
72202-6370-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-765
72202-6373-0,Poncho en cachemire avec franges,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-cachemire-avec-franges-w161-fr-766
72204-6313-0,Châle en cachemire à strass,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-strass-w161-fr-767
72204-6325-0,Châle en cachemire à strass,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-strass-w161-fr-768
72204-6332-0,Châle en cachemire à strass,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-strass-w161-fr-769
72204-6359-0,Châle en cachemire à strass,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-strass-w161-fr-770
72205-6313-0,Bonnet en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-en-cachemire-w161-fr-771
72205-6325-0,Bonnet en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-en-cachemire-w161-fr-772
72205-6332-0,Bonnet en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-en-cachemire-w161-fr-773
72205-6359-0,Bonnet en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-en-cachemire-w161-fr-774
72212-6307-M,Cape en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-maille-fine-w161-fr-775
72212-6321-M,Cape en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-maille-fine-w161-fr-776
72212-6330-M,Cape en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-maille-fine-w161-fr-777
72212-6337-M,Cape en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-maille-fine-w161-fr-778
72212-6357-M,Cape en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,cape-en-maille-fine-w161-fr-779
72213-6307-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-780
72213-6312-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-781
72213-6321-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-782
72213-6325-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-783
72213-6331-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-784
72213-6357-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-785
72213-6359-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-786
72213-6373-0,Châle à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-franges-w161-fr-787
72216-6307-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-788
72216-6321-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-789
72216-6325-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-790
72216-6330-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-791
72216-6332-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-792
72216-6359-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-793
72216-6373-0,Poncho en maille fine,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-en-maille-fine-w161-fr-794
72221-6332-0,Écharpe Ombré,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-ombre-w161-fr-795
72222-6325-M,Poncho avec ourlets en cuir,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-avec-ourlets-en-cuir-w161-fr-796
72222-6332-M,Poncho avec ourlets en cuir,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-avec-ourlets-en-cuir-w161-fr-797
72222-6359-M,Poncho avec ourlets en cuir,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-avec-ourlets-en-cuir-w161-fr-798
72226-6330-M,Cape tricot côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,cape-tricot-cotele-w161-fr-799
72234-6337-M,Poncho avec bande boutonnée,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-avec-bande-boutonnee-w161-fr-800
72234-6359-M,Poncho avec bande boutonnée,,,,,,,,,,,,,,,,,,,,,,,,,,poncho-avec-bande-boutonnee-w161-fr-801
72235-6332-0,Foulard avec motif cœur,,,,,,,,,,,,,,,,,,,,,,,,,,foulard-avec-motif-coeur-w161-fr-802
72251-6359-0,Écharpe avec effet dégradé,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-avec-effet-degrade-w161-fr-803
72251-6374-0,Écharpe avec effet dégradé,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-avec-effet-degrade-w161-fr-804
72256-6331-0,Écharpe en cachemire avec motif cœur,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-avec-motif-coeur-w161-fr-805
72256-6337-0,Écharpe en cachemire avec motif cœur,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-cachemire-avec-motif-coeur-w161-fr-806
72257-6318-0,Châle en cachemire avec impression,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-avec-impression-w161-fr-807
72257-6331-0,Châle en cachemire avec impression,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-avec-impression-w161-fr-808
72257-6373-0,Châle en cachemire avec impression,,,,,,,,,,,,,,,,,,,,,,,,,,chale-en-cachemire-avec-impression-w161-fr-809
72267-6313-0,Écharpe à couleur dégradé,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-couleur-degrade-w161-fr-810
72267-6332-0,Écharpe à couleur dégradé,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-couleur-degrade-w161-fr-811
72268-6332-0,Écharpe à strass,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-strass-w161-fr-812
72501-6305-0,Pantalon pour bébés en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pantalon-pour-bebes-en-cachemire-w161-fr-813
72503-6305-0,Sweat à capuche pour bébés en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,sweat-capuche-pour-bebes-en-cachemire-w161-fr-814
72504-6305-0,Chaussons pour bébés en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,chaussons-pour-bebes-en-cachemire-w161-fr-815
72506-6305-0,Couverture pour bébés en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,couverture-pour-bebes-en-cachemire-w161-fr-816
72507-6305-0,Gigoteuse en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gigoteuse-en-cachemire-w161-fr-817
72682-6309-0,Châle à ourlet à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-ourlet-franges-w161-fr-818
72682-6333-0,Châle à ourlet à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-ourlet-franges-w161-fr-819
72682-6357-0,Châle à ourlet à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-ourlet-franges-w161-fr-820
72682-6364-0,Châle à ourlet à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-ourlet-franges-w161-fr-821
72682-6367-0,Châle à ourlet à franges,,,,,,,,,,,,,,,,,,,,,,,,,,chale-ourlet-franges-w161-fr-822
72691-6305-0,Écharpe triangulaire en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-triangulaire-en-cachemire-w161-fr-823
72691-6307-0,Écharpe triangulaire en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-triangulaire-en-cachemire-w161-fr-824
72691-6325-0,Écharpe triangulaire en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-triangulaire-en-cachemire-w161-fr-825
72691-6359-0,Écharpe triangulaire en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-triangulaire-en-cachemire-w161-fr-826
72691-6376-0,Écharpe triangulaire en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-triangulaire-en-cachemire-w161-fr-827
72770-6307-0,Cape bicolore,,,,,,,,,,,,,,,,,,,,,,,,,,cape-bicolore-w161-fr-828
72770-6359-0,Cape bicolore,,,,,,,,,,,,,,,,,,,,,,,,,,cape-bicolore-w161-fr-829
72872-6307-0,Bonnet décontracté en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-decontracte-en-cachemire-w161-fr-830
72872-6321-0,Bonnet décontracté en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-decontracte-en-cachemire-w161-fr-831
72872-6325-0,Bonnet décontracté en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-decontracte-en-cachemire-w161-fr-832
72872-6331-0,Bonnet décontracté en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-decontracte-en-cachemire-w161-fr-833
72872-6359-0,Bonnet décontracté en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,bonnet-decontracte-en-cachemire-w161-fr-834
72902-6305-0,Écharpe à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-franges-w161-fr-835
72902-6331-0,Écharpe à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-franges-w161-fr-836
72902-6337-0,Écharpe à franges,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-franges-w161-fr-837
72903-6631-0,Écharpe en tweed de cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,echarpe-en-tweed-de-cachemire-w161-fr-838
81126-6305-36,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-869
81126-6305-38,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-870
81126-6305-40,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-871
81126-6305-42,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-872
81126-6318-36,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-873
81126-6318-38,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-874
81126-6318-40,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-875
81126-6318-42,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-876
81126-6325-36,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-877
81126-6325-38,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-878
81126-6325-40,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-879
81126-6325-42,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-880
81126-6330-36,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-881
81126-6330-38,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-882
81126-6330-40,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-883
81126-6330-42,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-884
81126-6337-36,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-885
81126-6337-38,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-886
81126-6337-40,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-887
81126-6337-42,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-888
81126-6373-36,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-889
81126-6373-38,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-890
81126-6373-40,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-891
81126-6373-42,Cardigan en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-en-cachemire-w161-fr-892
81164-6305-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-893
81164-6305-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-894
81164-6305-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-895
81164-6305-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-896
81164-6307-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-897
81164-6307-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-898
81164-6307-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-899
81164-6307-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-900
81164-6311-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-901
81164-6311-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-902
81164-6311-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-903
81164-6311-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-904
81164-6318-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-905
81164-6318-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-906
81164-6318-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-907
81164-6318-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-908
81164-6325-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-909
81164-6325-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-910
81164-6325-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-911
81164-6325-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-912
81164-6331-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-913
81164-6331-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-914
81164-6331-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-915
81164-6331-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-916
81164-6354-36,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-917
81164-6354-38,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-918
81164-6354-40,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-919
81164-6354-42,Pull col V en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-col-v-en-cachemire-w161-fr-920
85166-6305-36,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-921
85166-6305-38,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-922
85166-6305-40,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-923
85166-6305-42,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-924
85166-6371-36,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-925
85166-6371-38,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-926
85166-6371-40,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-927
85166-6371-42,Gilet en tricot côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,gilet-en-tricot-cotele-en-cachemire-w161-fr-928
85167-6305-36,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-929
85167-6305-38,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-930
85167-6305-40,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-931
85167-6305-42,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-932
85167-6371-36,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-933
85167-6371-38,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-934
85167-6371-40,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-935
85167-6371-42,Pull côtelé en cachemire,,,,,,,,,,,,,,,,,,,,,,,,,,pull-cotele-en-cachemire-w161-fr-936
85177-6330-34,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-937
85177-6330-36,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-938
85177-6330-38,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-939
85177-6330-40,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-940
85177-6330-42,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-941
85177-6337-34,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-942
85177-6337-36,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-943
85177-6337-38,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-944
85177-6337-40,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-945
85177-6337-42,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-946
85177-6366-34,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-947
85177-6366-36,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-948
85177-6366-38,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-949
85177-6366-40,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-950
85177-6366-42,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-951
85177-6371-34,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-952
85177-6371-36,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-953
85177-6371-38,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-954
85177-6371-40,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-955
85177-6371-42,Pull à ourlet côtelé,,,,,,,,,,,,,,,,,,,,,,,,,,pull-ourlet-cotele-w161-fr-956
